source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type
NSE-equities,AGARIND,Agarwal Industrial Corporation Limited,INE204E01012,,Updates,2024-01-17 17:08:11,Agarwal Industrial Corporation Limited has informed the Exchange regarding 'AGARWAL INDUSTRIAL CORPORATION LIMITED feels immense pleasure while making this privileged announcement to all its Stake holders that the Company has successfully bagged Tenders to supply of Bulk Bitumen from HPCL and BPCL'.,https://nsearchives.nseindia.com/corporate/AGARIND_17012024170811_AnnouncementReg30.pdf,True,,govt
NSE-equities,GOACARBON,Goa Carbon Limited,INE426D01013,Metals,Updates,2024-01-17 16:42:42,Goa Carbon Limited has informed the Exchange regarding 'the High Court Orders'.,https://nsearchives.nseindia.com/corporate/GOACARBON_17012024164242_GOACARBON_Update_17012024.pdf,False,,unclear
NSE-equities,GPTINFRA,GPT Infraprojects Limited,INE390G01014,,Press Release,2024-01-17 16:27:01,"GPT Infraprojects Limited has informed the Exchange regarding a press release dated January 17, 2024, titled ""GPTINFRA Bags Order Valued at Rs. 267 Crore"".",https://nsearchives.nseindia.com/corporate/GPTINFRA_17012024162701_GILPRESSRELEASE17012024F.pdf,True,2670000000.0,unclear
NSE-equities,ZAGGLE,Zaggle Prepaid Ocean Services Limited,INE07K301024,,Updates,2024-01-17 15:46:13,Zaggle Prepaid Ocean Services Limited has informed the Exchange regarding 'Execution of an agreement with Torrent Gas Limited'.,https://nsearchives.nseindia.com/corporate/ZAGGLE_17012024154613_IntimationtoSE.pdf,False,,unclear
NSE-equities,BEL,Bharat Electronics Limited,INE263A01016,Electronics - Industrial,Press Release,2024-01-17 14:48:17,"Bharat Electronics Limited has informed the Exchange regarding a press release dated January 17, 2024, titled ""BEL receives orders worth Rs.1034.31 Crore"".",https://nsearchives.nseindia.com/corporate/BEL_17012024144817_SignedNSE.pdf,True,10343100000.0,unclear
NSE-equities,RKEC,RKEC Projects Limited,INE786W01010,,Updates,2024-01-17 14:09:06,RKEC Projects Limited has informed the Exchange regarding 'Work Order'.,https://nsearchives.nseindia.com/corporate/RKEC_17012024140906_RKECWorkOrder.pdf,True,,unclear
NSE-equities,SUNPHARMA,Sun Pharmaceutical Industries Limited,INE044A01028,Pharmaceuticals,Press Release,2024-01-17 13:21:02,"Sun Pharmaceutical Industries Limited has informed the Exchange regarding a press release dated January 17, 2024, titled ""Bayer and Sun Pharma sign marketing and distribution agreement for second brand of Finerenone in India "".",https://nsearchives.nseindia.com/corporate/SUNPHARMA_17012024132102_SEIntimationforpressrelease.pdf,False,,unclear
NSE-equities,PTCIL,PTC Industries Limited,INE596F01018,,Press Release,2024-01-17 10:17:54,"Ptc Industries Limited has informed the Exchange regarding a press release dated January 17, 2024, titled ""Aerolloy Technologies signs Long Term Purchase Agreement with Dassault Aviation for supply of full range of Titanium Cast parts for the Rafale Multirole fighter aircraft "".",https://nsearchives.nseindia.com/corporate/PTCIL_17012024101754_20240117_exchange_Press_Release_PTCIL_and_Dassault.pdf,True,,private
NSE-equities,LT,Larsen & Toubro Limited,INE018A01030,Engineering,Press Release,2024-01-17 10:05:18,"Larsen & Toubro Limited has informed the Exchange regarding a press release dated January 17, 2024, titled ""L&T Construction Wins (Significant*) Orders for its Buildings & Factories Business "".",https://nsearchives.nseindia.com/corporate/LT_17012024100518_Pressrelease17012024.pdf,True,,unclear
NSE-equities,SHRIRAMFIN,Shriram Finance Limited,INE721A01013,,Updates,2024-01-17 02:13:24,"Shriram Finance Limited has informed the Exchange regarding 'Intimation in connection with pricing of Senior Secured Notes to be issued under USD 3,500,000,000 Global Medium Term Note Programme'.",https://nsearchives.nseindia.com/corporate/SHRIRAMFIN_17012024021324_NSBSEOutcomeofBankingFinanceCommittee17012024.pdf,False,,unclear
NSE-equities,PNCINFRA,PNC Infratech Limited,INE195J01011,,Updates,2024-01-16 17:43:40,PNC Infratech Limited has informed the Exchange regarding 'Receipt of  Letter of Award  from M.P. Road Development Corporation Ltd. (MPRDC) on Hybrid Annuity Mode (HAM)'.,https://nsearchives.nseindia.com/corporate/PNCINFRA_16012024174340_ReceiptofLetterOfAward16012024.pdf,True,,govt
NSE-equities,GRINFRA,G R Infraprojects Limited,INE201P01022,,Updates,2024-01-16 17:24:52,"G R Infraprojects Limited has informed the Exchange regarding 'IIntimation of Execution of Concession Agreement by ""GR Kasganj Bypass Private Limited"", wholly owned subsidiary of the Company, with National Highways Authority of India'.",https://nsearchives.nseindia.com/corporate/GRINFRA_16012024172453_IntimationofExecutionofConcessionAgreement_GKBPL.pdf,True,,govt
NSE-equities,CYIENTDLM,Cyient DLM Limited,INE055S01018,,Updates,2024-01-16 16:11:38,Cyient Dlm Limited has informed the Exchange regarding 'Intimation of Award'.,https://nsearchives.nseindia.com/corporate/CYIENTDLM_16012024161138_Intimation_of_Award_16_Jan_signed.pdf,False,,unclear
NSE-equities,LYKALABS,Lyka Labs Limited,INE933A01014,Pharmaceuticals,Updates,2024-01-16 13:06:41,"Lyka Labs Limited has informed the Exchange regarding 'Convening the meetings of the shareholders and creditors, as per the Order of theHon'ble National Company Law Tribunal'.",https://nsearchives.nseindia.com/corporate/LYKALABS_16012024130641_IntimationforapprovaloftheNoticeofNCLTConvendMeetingsigned.pdf,False,,unclear
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2024-01-16 11:40:14,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Orders received by NBCC amounting   Rs. 138.95 crore (approx.)'.,https://nsearchives.nseindia.com/corporate/NBCC_16012024114014_intimationofworkorderJNVSIBBI16012024.pdf,True,1389500000.0,unclear
NSE-equities,VPRPL,Vishnu Prakash R Punglia Limited,INE0AE001013,,Updates,2024-01-16 11:28:10,Vishnu Prakash R Punglia Limited has informed the Exchange regarding 'Receipt of Letter of Award'.,https://nsearchives.nseindia.com/corporate/VPRPL_16012024112810_LOAintimation.pdf,True,,unclear
NSE-equities,LT,Larsen & Toubro Limited,INE018A01030,Engineering,Press Release,2024-01-16 10:56:50,"Larsen & Toubro Limited has informed the Exchange regarding a press release dated January 16, 2024, titled ""L&T Construction Railway Business Group awarded (Mega*) Order to build Electrification System Works for The Mumbai Ahmedabad High Speed Rail Project"".",https://nsearchives.nseindia.com/corporate/LT_16012024105650_Pressrelease16012024.pdf,True,,govt
NSE-equities,BLS,BLS International Services Limited,INE153T01019,,Press Release,2024-01-15 20:57:14,"BLS International Services Limited has informed the Exchange regarding a press release dated January 15, 2024, titled ""BLS International FZE, UAE signs definitive agreement to acquire 100% stake in iDATA"".",https://nsearchives.nseindia.com/corporate/BLS_15012024205714_PressRelease.pdf,False,,unclear
NSE-equities,NATIONALUM,National Aluminium Company Limited,INE139A01026,Aluminium,Press Release,2024-01-15 19:19:04,"National Aluminium Company Limited has informed the Exchange regarding a press release dated January 15, 2024, titled ""India s KABIL & Argentina s CAMYEN SE sign landmark agreement for first-ever exploration & mining of Lithium."".",https://nsearchives.nseindia.com/corporate/NATIONALUM_15012024191904_LetterPressRelease.pdf,False,,unclear
NSE-equities,TCNSBRANDS,TCNS Clothing Co. Limited,INE778U01029,,Updates,2024-01-15 18:37:56,"TCNS Clothing Co. Limited has informed the Exchange regarding ''The receipt of Certificate of Registration of Regional Director Order for Change of State.""",https://nsearchives.nseindia.com/corporate/TCNSBRANDS_15012024183756_TCNS_COI_15012024_Sd.pdf,False,,unclear
NSE-equities,MODTHREAD,Modern Threads (India) Limited,INE197901015,-,Revocation of Suspension of Securities,2024-01-15 18:05:39,"MODTHREAD: Members of the Exchange are hereby notified that the suspension in trading of the securities of Modern Threads (India) Limited (symbol: MODTHREAD) will be revoked w.e.f. January 23, 2024 on account of satisfactory redressal of issues of non-compliance of the erstwhile Listing Agreement and SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. Currently the securities shall be available for trading in Series 'BE/BL' till further notice.",-,False,,unclear
NSE-equities,BCONCEPTS,Brand Concepts Limited,INE977Y01011,,Updates,2024-01-15 17:29:38,"Brand Concepts Limited has informed the Exchange regarding 'Brand Concepts Limited intimate for the renewal of Distribution & License Agreement with PVH Arvind Fashion Private Limited for the brand name ""Tommy Hilfiger"". '.",https://nsearchives.nseindia.com/corporate/BCONCEPTS_15012024172938_AnnoucementTH.pdf,False,,unclear
NSE-equities,USHAMART,Usha Martin Limited,INE228A01035,Steel And Steel Products,Updates,2024-01-15 16:51:55,"Usha Martin Limited has informed the Exchange that 'Usha Siam Steel Industries Public Company Limited (hereinafter referred to as  USSIPCL ), a subsidiary of the Company in Thailand has entered into an Agreement today to acquire 50% of the share capital of Tesac Usha Wirerope Company Limited (hereinafter referred to as  TUWCL ), a step-down joint venture of the Company from Kobelco Wire Company Limited'.",https://nsearchives.nseindia.com/corporate/USHAMART_15012024165155_SEIntimationTUWCL15012024.pdf,False,,unclear
NSE-equities,SARDAEN,Sarda Energy & Minerals Limited,INE385C01013,Steel And Steel Products,Updates,2024-01-15 16:05:05,Sarda Energy & Minerals Limited has informed the Exchange regarding 'Contract for installation of 50 MW DC Solar Power Plant'.,https://nsearchives.nseindia.com/corporate/SARDAEN_15012024160505_SEML_Updates_15012024.pdf,True,,unclear
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2024-01-15 15:04:04,"NBCC (India) Limited has informed the Exchange regarding 'Intimation of work order amounting Rs. 76.62 crore (approx.) received by HSCC (India) Limited, wholly owned subsidiary of NBCC'.",https://nsearchives.nseindia.com/corporate/NBCC_15012024150404_CRIYANWORKORDERRECEIVEDBYHSCC15012024.pdf,True,766200000.0,unclear
NSE-equities,MANINDS,Man Industries (India) Limited,INE993A01026,Steel And Steel Products,Updates,2024-01-15 09:40:40,Man Industries (India) Limited has informed the Exchange regarding 'Man Industries (India) Limited gets new orders of approx. Rs.400 Crores'.,https://nsearchives.nseindia.com/corporate/MANINDS_15012024094040_MIILORDERANNOUCNEMENT15012024.pdf,True,4000000000.0,unclear
NSE-equities,RELIANCE,Reliance Industries Limited,INE002A01018,Refineries,Diversification/Disinvestment,2024-01-15 08:38:47,"REC Solar Holdings AS, a step down wholly owned subsidiary of Reliance Industries Limited ( RIL/ Company ), has informed that it has, on January 14, 2024, entered into Share Purchase Agreement ( SPA ) with Elkem ASA for sale of its 100% equity stake in REC Solar Norway AS ( REC Norway ) for an aggregate cash consideration of USD 22 Million. Upon completion of the sale, REC Norway will cease to be a subsidiary of the Company.",https://nsearchives.nseindia.com/corporate/RELIANCE_15012024083847_RIL_150124.pdf,False,,unclear
NSE-equities,RITES,RITES Limited,INE320J01015,,Press Release,2024-01-14 17:39:40,"RITES Limited has informed the Exchange regarding a press release dated January 14, 2024, titled ""RITES wins  Silver  ICAI Award for excellence in Financial Reporting; REMC gets  Plaque "".",https://nsearchives.nseindia.com/corporate/RITES_14012024173940_PressRelease14jan2024.pdf,False,,unclear
NSE-equities,PCBL,PCBL Chemical Limited,INE602A01023,,Updates,2024-01-13 02:10:27,"PCBL LIMITED has informed the Exchange regarding 'Issue of rated, listed, secured, redeemable, non-convertible debentures.  '.",https://nsearchives.nseindia.com/corporate/PCBL_13012024021027_OutcomeofCommitteeMeetingheldon12012024.pdf,False,,unclear
NSE-equities,NLCINDIA,NLC India Limited,INE589A01014,,Press Release,2024-01-12 22:01:02,"NLC India Limited has informed the Exchange regarding a press release dated January 12, 2024, titled ""NLCIL awards contract to M/s. BHEL for Thermal Power Project at Odisha"".",https://nsearchives.nseindia.com/corporate/NLCINDIA_12012024220102_PressReleaseAwardtoBHELTalabira.pdf,False,,unclear
NSE-equities,BHEL,Bharat Heavy Electricals Limited,INE257A01018,Electrical Equipment,Updates,2024-01-12 21:36:15,Bharat Heavy Electricals Limited has informed the Exchange regarding 'Receipt of an order from NLC India Limited'.,https://nsearchives.nseindia.com/corporate/BHEL_12012024213615_Information.pdf,True,,govt
NSE-equities,IRB,IRB Infrastructure Developers Limited,INE821I01014,Construction,Updates,2024-01-12 19:50:26,IRB Infrastructure Developers Limited has informed the Exchange regarding 'Execution of Concession Agreement for TOT-13 Project'.,https://nsearchives.nseindia.com/corporate/IRB_12012024195026_IRBIDL_disclosure.pdf,True,,unclear
NSE-equities,LEXUS,Lexus Granito (India) Limited,INE500X01013,,Clarification,2024-01-12 19:20:53,"��The Exchange has sought clarification from Lexus Granito (India) Limited��with respect to the��NFRA order dated October 04, 2023,��with respect to accounting irregularities for the financial year 2017-18 to 2019-20",-,False,,unclear
NSE-equities,TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,,Updates,2024-01-12 19:20:16,"Tvs Supply Chain Solutions Limited has informed the Exchange regarding 'Order received under CGST Act, 2017 by TVS SCS Global Freight Solutions Limited, a wholly owned subsidiary Company.'.",https://nsearchives.nseindia.com/corporate/TVSSCS_12012024192016_Order.pdf,False,,unclear
NSE-equities,ADANIENT,Adani Enterprises Limited,INE423A01024,Trading,Updates,2024-01-12 18:42:54,"Adani Enterprises Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 ( SEBI Listing Regulations )   Receipt of Award'.",https://nsearchives.nseindia.com/corporate/ADANIENT_12012024184254_DisclosureReg3012012024.pdf,False,,unclear
NSE-equities,SHALBY,Shalby Limited,INE597J01018,,Updates,2024-01-12 17:06:44,"Shalby Limited has informed the Exchange regarding 'Our CMD Dr. Vikram Shah honored with Prestigious Healthcare Entrepreneur of India award by Hurun, a United Kingdom headquartered organization'.",https://nsearchives.nseindia.com/corporate/SHALBY_12012024170644_95HealthcareEntrepreneurAwardtoDrVikramShah.pdf,False,,unclear
NSE-equities,AVALON,Avalon Technologies Limited,INE0LCL01028,,Updates,2024-01-12 16:52:13,"Avalon Technologies Limited has informed the Exchange regarding 'an agreement entered into with C-DAC, which is detailed in the disclosure enclosed.'.",https://nsearchives.nseindia.com/corporate/AVALON_12012024165213_Reg30AgreementwithCDAC.pdf,False,,unclear
