source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type,t0,t0_pos
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Awarding orders/contract,2022-08-01 13:41:54,NCC Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/NCC_01082022134154_IntimationtoStockExchangeunderRegultion30.pdf,True,,unclear,2022-08-01,543
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Awarding orders/contract,2022-11-01 15:42:12,NCC Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/NCC_01112022154212_IntimationtoStockExchangedated01112022.pdf,True,,unclear,2022-11-02,605
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Press Release,2023-02-01 11:23:42,"NCC Limited has informed the Exchange regarding a press release dated February 01, 2023, titled ""Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 in connection with the orders /contracts received by the Company during the month of January,2023"".",https://nsearchives.nseindia.com/corporate/NCC_01022023112342_PressRelease01022023.pdf,True,,unclear,2023-02-01,668
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Press Release,2023-07-01 10:13:46,"NCC Limited has informed the Exchange regarding a press release dated July 01, 2023, titled ""Disclosure under Regulation 30 of SEBI(LODR) Regulations, 2015-Award of Orders/Contracts"".",https://nsearchives.nseindia.com/corporate/NCC_01072023101346_PressRelease.pdf,True,,unclear,2023-07-03,767
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Updates,2023-10-03 10:41:20,NCC Limited has informed the Exchange regarding 'Receipt of Orders/Contracts'.,https://nsearchives.nseindia.com/corporate/NCC_03102023104120_Pressrelease03102320.pdf,True,,unclear,2023-10-03,830
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Bagging/Receiving of orders/contracts,2026-02-28 16:15:34,NCC Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/NCC_28022026161520_Reg_30_28Feb2026.pdf,True,,unclear,2026-03-02,1431
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Bagging/Receiving of orders/contracts,2026-06-30 17:06:49,NCC Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/NCC_30062026170640_Reg_30_Bagging_Orders_30June2026.pdf,True,,unclear,2026-06-30,1509
NSE-equities,NCLIND,NCL Industries Limited,INE732C01016,Cement And Cement Products,Updates,2021-07-31 13:58:57,"NCL Industries Limited has informed the Exchange regarding 'Received LOA for Rs.1863.19 Crores from APSHC in consortium with NCL Buildtek Ltd for supply of Prepainted (GI) Steel window frames and GI powder coated Door frames for implementation of ""Navaratnalu-Pedalandariki Illu Scheme of Govt of Andhra Pradesh'.",https://nsearchives.nseindia.com/corporate/NCLIND_31072021135857_APSHCOrder.pdf,True,18631900000.0,govt,2021-08-02,294
NSE-equities,NECCLTD,North Eastern Carrying Corporation Limited,INE553C01016,,Updates,2023-12-07 18:46:07,North Eastern Carrying Corporation Limited has informed the Exchange regarding 'LETTER OF ACCEPTANCE (LOA) FROM GAIL (INDIA) LIMITED FOR TRANSPORTATION OF POLYMER FOR A PERIOD OF 3 YEARS'.,https://nsearchives.nseindia.com/corporate/NECCLTD_07122023184607_Letterofacceptance.pdf,True,,govt,2023-12-08,877
NSE-equities,NELCO,NELCO Limited,INE045B01015,Computers - Hardware,Press Release,2022-01-05 12:30:34,"NELCO Limited has informed the Exchange regarding a press release dated January 05, 2022, titled ""Nelco bags contract from ONGC to enhance its communication infrastructure at offshore sites"".",https://nsearchives.nseindia.com/corporate/NELCO_05012022123034_PressReleaseNelcoandONGC.pdf,True,,govt,2022-01-05,401
NSE-equities,NEWGEN,Newgen Software Technologies Limited,INE619B01017,,Awarding orders/contract,2022-10-01 14:19:21,Newgen Software Technologies Limited has informed the Exchange that it has been selected as a Successful bidder for the Digital Lending Platform by the Indian Bank.,https://nsearchives.nseindia.com/corporate/NEWGEN_01102022141921_IntimationforsecuringbidIndianBank01.10.2022.pdf,True,,govt,2022-10-03,585
NSE-equities,NEWGEN,Newgen Software Technologies Limited,INE619B01017,,Bagging/Receiving of orders/contracts,2026-02-04 15:36:56,"Newgen Software Technologies L.L.C, a wholly owned subsidiary of the Newgen Software Technologies Limited ( the Company ) incorporated in the Dubai, has executed an Agreement with a customer for Newgen Software licenses, Implementation and support services. The aggregate value of the aforesaid Agreement is AED 5,309,103 (Five Million Three Hundred Nine Thousand One Hundred and Three UAE Dirhams Only) excluding value added tax.",https://nsearchives.nseindia.com/corporate/NEWGEN2_04022026153641_Stock_Exchange_Material_disclosure-UAE.pdf,True,,unclear,2026-02-05,1414
NSE-equities,NEWGEN,Newgen Software Technologies Limited,INE619B01017,,Bagging/Receiving of orders/contracts,2026-06-30 23:01:25,Newgen Software Technologies Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/NEWGEN2_30062026230039_STOCKEXCHANGE30062026WARBA.pdf,True,,unclear,2026-06-30,1509
NSE-sme,NEWJAISA,Newjaisa Technologies Limited,,,General Updates,2026-03-05 13:44:28,Newjaisa Technologies Limited has informed the Exchange about Business Update- Order Wins in Enterprise Segment,https://nsearchives.nseindia.com/corporate/NEWJAISA2020_05032026134238_Announcement_Business_update.pdf,True,,unclear,2026-03-05,1433
NSE-equities,NHPC,NHPC Limited,INE848E01016,Power,Updates,2023-05-17 20:40:31,"In compliance to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, it is to inform that the Gujarat Urja Vikas Nigam Limited (GUVNL) had issued a Letter of Intent dated 16.05.2023 to NHPC Limited for 200 MW capacity Solar Power Project within 600 MW GSECL s Solar Park at Khavda (GSECL Stage-1). The estimated financial implication for the said Solar Power Project would be Rs.1,007.60 crore (approx.).",https://nsearchives.nseindia.com/corporate/NHPC_17052023204031_Letter_STX_LOI_GUVNL.pdf,True,10076000000.0,govt,2023-05-18,735
NSE-equities,NHPC,NHPC Limited,INE848E01016,Power,Updates,2024-03-14 18:55:25,"In compliance to Regulation 30 of SEBI (LODR) Regulations, 2015, information regarding issue of letter of Intent by Gujarat Urja Vikas Nigam Limited to NHPC Limited for 200MW capacity Solar Power Project at Khavda (GSECL Stage-3) is submitted.",https://nsearchives.nseindia.com/corporate/NHPC_14032024185525_SE_Intimation_LOI_Khavda_Stage_3.pdf,True,,govt,2024-03-15,945
NSE-equities,NIBE,NIBE Limited,INE149O01018,,Bagging/Receiving of orders/contracts,2026-01-02 17:07:49,"The Company has entered into supply contract with Indian Army, Ministry of Defence, Government of India for a total consideration of Rs. 292.69 Cr",https://nsearchives.nseindia.com/corporate/9028072464_02012026170725_IntimationofsupplycontractagreementMOD.pdf,True,2926900000.0,govt,2026-01-05,1392
NSE-equities,NIBE,NIBE Limited,INE149O01018,,Bagging/Receiving of orders/contracts,2026-05-04 18:08:41,NIBE Limited has informed the Exchange that Nibe Space Private Limited (Subsidiary Company) has received Letter of Award.,https://nsearchives.nseindia.com/corporate/9028072464_04052026180544_upload.pdf,True,,unclear,2026-05-05,1471
NSE-equities,NILAINFRA,Nila Infrastructures Limited,INE937C01029,,Updates,2023-03-31 19:08:48,Nila Infrastructures Limited has informed the Exchange regarding 'Receipt of Work Order.'.,https://nsearchives.nseindia.com/corporate/NILAINFRA_31032023190848_530377IntimationofWorkOrder.pdf,True,,unclear,2023-04-03,709
NSE-equities,NILAINFRA,Nila Infrastructures Limited,INE937C01029,,Updates,2023-09-05 16:30:09,Nila Infrastructures Limited has informed the Exchange regarding 'Announcement under Regulation 30 (LODR) -Intimation of Receipt of Work Order for Slum Redevelopment project.'.,https://nsearchives.nseindia.com/corporate/NILAINFRA_05092023163009_530377Receiptofworkorder.pdf,True,,unclear,2023-09-06,813
NSE-equities,NILAINFRA,Nila Infrastructures Limited,INE937C01029,,Updates,2024-02-06 10:51:42,"Nila Infrastructures Limited has informed the Exchange regarding ""Receipt of Letter of Intent for Construction Work for Slum Rehabilitation.""",https://nsearchives.nseindia.com/corporate/NILAINFRA_06022024105142_530377IntimationofWorkOrder060022024.pdf,True,,unclear,2024-02-06,917
NSE-equities,NILASPACES,Nila Spaces Limited,INE00S901012,,Press Release,2024-06-15 16:38:55,"Nila Spaces Limited has informed the Exchange regarding a press release dated Jun 15, 2024, titled """"Nila Spaces Limited (NSL) wins bid for major Residential Development Project at GIFT City - Gandhinagar."""".",https://nsearchives.nseindia.com/corporate/NILASPACES_15062024163855_542231NilaSpacesPressRelease15062024.pdf,True,,govt,2024-06-18,1006
NSE-equities,NINSYS,NINtec Systems Limited,INE395U01014,,Bagging/Receiving of orders/contracts,2026-06-19 14:12:14,Nintec Systems Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/NINSYS_19062026141140_DisclosureunderReg30.pdf,True,,unclear,2026-06-19,1503
NSE-equities,NIPPOBATRY,Indo-National Limited,INE567A01010,Electrical Equipment,Press Release,2022-09-19 09:34:45,"Indo-National Limited has informed the Exchange about press release dated 19-Sep-2022 titled Inda-National Ltd.'s subsidiary Kineco Ltd's - bags order worth Rs.113Crs from ICF, Chennai.",https://nsearchives.nseindia.com/corporate/NIPPOBATRY_19092022093445_KINECOINTIMATIONFD.pdf,True,1130000000.0,govt,2022-09-19,575
NSE-equities,NIPPOBATRY,Indo-National Limited,INE567A01010,Electrical Equipment,Updates,2023-10-18 15:36:19,Indo-National Limited has informed the Exchange regarding 'Sub: Indo-National Ltd. s step one subsidiary M/s. Kineco Kaman Composites -India Private Limited -  announced today that it has been awarded a Rs. 100 Crores ($12.39 Mn) Contract from BAE Systems.'.,https://nsearchives.nseindia.com/corporate/NIPPOBATRY_18102023153619_final.pdf,True,1000000000.0,private,2023-10-19,842
NSE-equities,NIRAJ,Niraj Cement Structurals Limited,INE368I01016,,Updates,2023-09-13 14:48:44,Niraj Cement Structurals Limited has informed the Exchange regarding 'Intimation of receiving work order from Indian Port Rail & Ropeway Corporation Ltd'.,https://nsearchives.nseindia.com/corporate/NIRAJ_13092023144844_Intimation.pdf,True,,govt,2023-09-13,818
NSE-equities,NIRAJ,Niraj Cement Structurals Limited,INE368I01016,,Bagging/Receiving of orders/contracts,2026-03-06 17:54:58,Niraj Cement Structurals Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/NIRAJ_06032026175430_Intimation_of_work_order.pdf,True,,unclear,2026-03-09,1435
NSE-equities,NITCO,Nitco Limited,INE858F01012,Ceramics And Sanitaryware,General Updates,2026-05-12 18:50:30,"Nitco Limited has informed the Exchange about Update on another significant Marble Order amounting to INR 66.65 Crores, received from M/s. Prestige Estates Projects Limited",https://nsearchives.nseindia.com/corporate/NITCO_12052026185014_Intimation_-_Prestige_Order.pdf,True,666500000.0,private,2026-05-13,1477
NSE-equities,NITIRAJ,Nitiraj Engineers Limited,INE439T01012,,Updates,2022-01-12 17:48:32,Nitiraj Engineers Limited has informed the Exchange regarding 'Order Received from ICDS Jharkhand for supply of GMD '.,https://nsearchives.nseindia.com/corporate/NITIRAJ_12012022174832_Letterfororder.pdf,True,,govt,2022-01-13,407
NSE-equities,NITIRAJ,Nitiraj Engineers Limited,INE439T01012,,Updates,2023-07-10 11:57:49,"Nitiraj Engineers Limited has informed the Exchange regarding 'Company received order from, Integrated Child Development Services, Andhra Pradesh, for supply of 19,236 no of  PHOENIX Spring Type Mechanical Weighing Scale (Infant) . '.",https://nsearchives.nseindia.com/corporate/NITIRAJ_10072023115750_Reg30forOder.pdf,True,,govt,2023-07-10,772
NSE-equities,NITIRAJ,Nitiraj Engineers Limited,INE439T01012,,Updates,2023-10-07 13:17:58,Nitiraj Engineers Limited has informed the Exchange regarding 'Order received '.,https://nsearchives.nseindia.com/corporate/NITIRAJ_07102023131758_Reg30Order.pdf,True,,unclear,2023-10-09,834
NSE-equities,NITIRAJ,Nitiraj Engineers Limited,INE439T01012,,Bagging/Receiving of orders/contracts,2026-03-05 16:02:38,Nitiraj Engineers Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/NITIRAJ_05032026160119_Reg_30_Sales_Order_Disclosure_S.pdf,True,,unclear,2026-03-06,1434
NSE-equities,NLCINDIA,NLC India Limited,INE589A01014,,Updates,2023-12-15 14:06:17,NLC India Limited has informed the Exchange regarding 'Intimation under Regulation 30 of SEBI LODR - NLCIL s First Commercial Coal Block North Dhadu(West) Vesting Order Issued by GoI'.,https://nsearchives.nseindia.com/corporate/NLCINDIA_15122023140617_reg30151223.pdf,True,,govt,2023-12-15,882
NSE-equities,NMDC,NMDC Limited,INE584A01023,Mining,Updates,2021-07-06 15:28:06,NMDC Limited has informed the Exchange regarding 'Letter of Intent (LOI) for grant of Mining Lease - Bailadila Iron Ore Deposit-4'.,https://nsearchives.nseindia.com/corporate/NMDC_06072021152806_LOI.pdf,True,,govt,2021-07-06,276
NSE-equities,NPST,Network People Services Technologies Limited,INE0FFK01017,,Updates,2023-01-18 22:06:06,"Network People Services Technologies Limited has informed the Exchange regarding 'Under Reg 30 of SEBI (LODR) -NPST collaborates with UTIMACO to strengthen the security levels in digital payment ecosystem. ""Wins new order in first month'.",https://nsearchives.nseindia.com/corporate/NPST_18012023220606_reg30.pdf,True,,unclear,2023-01-19,660
NSE-equities,NPST,Network People Services Technologies Limited,INE0FFK01017,,Updates,2023-08-31 14:59:52,"Network People Services Technologies Limited has informed the Exchange regarding '""NPST has bagged the order from  State Bank of Mauritius  for UPI switch and Merchant acquiring solution   Qynx.""'.",https://nsearchives.nseindia.com/corporate/NPST_31082023145952_NSEIntimationSBM.pdf,True,,private,2023-08-31,809
NSE-equities,NPST,Network People Services Technologies Limited,INE0FFK01017,,Updates,2024-06-24 17:27:45,"Network People Services Technologies Limited has informed the Exchange regarding 'securing of  Purchase order for Supply, Development, Installation, Configuration, Customization, Implementation, Maintenance, Monitoring, Management and Commissioning of All in One Super App Mobile Banking Solution for a period of Three years for the following banks:1. Kerala Gramin Bank2. Karnataka Gramin Bank'.",https://nsearchives.nseindia.com/corporate/NPST_24062024172745_NSEIntimation24062024signed.pdf,True,,govt,2024-06-25,1011
NSE-equities,NPST,Network People Services Technologies Limited,INE0FFK01017,,Press Release,2026-04-08 18:39:39,"Network People Services Technologies Limited has informed the Exchange regarding a press release dated April 08, 2026, titled ""Securing AI-Powered Risk Management Order from Public Sector Bank"".",https://nsearchives.nseindia.com/corporate/NPST_08042026183906_SE_intimation_RIDP_08042026_signed.pdf,True,,govt,2026-04-09,1455
NSE-equities,NTPCGREEN,NTPC Green Energy Limited,INE0ONG01011,,Press Release,2026-03-31 07:58:23,"NTPC Green Energy Limited has informed the Exchange regarding a press release titled  NTPC Renewable Energy Limited, a wholly owned subsidiary of NTPC Green Energy Limited (NGEL) Signed Green Ammonia Purchase Agreement (GAPA) with Solar Energy Corporation Limited (SECI) for supply of Green Ammonia"".",https://nsearchives.nseindia.com/corporate/gauravrai02_31032026075748_Disclosure_Reg_30_Press_Release.pdf,True,,govt,2026-04-01,1450
